Incident_ID,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop
A-7470207,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2155324,False,False,True,False,False,False,False,False,False,False,False,True,False
A-1947772,False,False,False,False,False,False,False,False,False,False,False,False,False
A-516912,False,False,False,False,False,False,False,False,False,False,False,False,False
A-590196,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3438977,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5776404,False,False,False,False,True,False,False,False,False,False,False,False,False
A-3442581,False,False,False,False,True,False,False,False,False,False,False,False,False
A-3139187,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1269754,False,False,False,False,False,False,False,False,False,False,False,False,False
A-897343,False,False,False,False,False,False,True,False,False,True,False,False,False
A-744627,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2280964,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6507486,False,False,False,False,False,False,False,False,False,False,False,True,False
A-435351,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2175774,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4701764,False,False,False,False,False,False,False,False,False,False,False,False,False
A-841278,False,False,False,False,False,False,False,False,False,False,False,False,False
A-292973,False,False,False,False,False,False,False,False,False,True,False,False,False
A-2784045,False,False,True,False,False,False,True,False,False,False,False,True,False
A-3117177,False,False,False,False,False,False,False,False,False,False,False,True,False
A-295186,False,False,False,False,False,False,False,False,False,False,False,False,False
A-304653,False,False,False,False,False,False,False,False,False,False,False,False,False
A-284685,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4028336,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4386961,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7657941,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5366211,False,False,False,False,False,False,False,False,False,True,False,False,False
A-388781,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1556163,False,False,True,False,False,False,False,False,True,False,False,True,False
A-1469817,False,False,True,False,False,False,False,False,False,False,False,True,False
A-1239857,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2971897,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1451418,False,False,False,False,False,False,False,False,False,True,False,False,False
A-4549580,False,False,False,False,False,False,False,False,False,True,False,False,False
A-2437167,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3611798,False,False,False,False,False,False,False,False,False,False,False,False,False
A-290666,False,False,False,False,False,False,False,False,False,False,False,False,False
A-485298,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5354342,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4766117,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5244367,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5494844,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2597073,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1633587,False,False,False,False,False,False,False,False,False,False,False,False,False
A-262103,False,False,False,False,False,False,False,False,False,True,False,False,False
A-4745430,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1743802,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6958022,False,False,True,False,False,False,False,False,False,False,False,True,False
A-5524194,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2018286,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4056550,False,False,True,False,False,False,False,False,True,False,False,True,False
A-2893644,False,False,True,False,False,False,False,False,False,False,False,True,False
A-5592591,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1261571,False,False,False,False,False,False,False,False,False,False,False,False,False
A-967491,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2429579,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2899649,False,False,False,False,False,False,False,False,False,False,False,False,False
A-287606,False,False,False,False,False,False,False,False,False,False,False,True,False
A-303543,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6180991,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3364304,True,False,True,False,False,False,False,False,True,False,False,True,False
A-1019684,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2219527,False,False,False,False,False,False,False,False,False,False,False,False,False
A-270672,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1661784,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4316434,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5091902,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3324242,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4023479,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1725130,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6699584,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1338351,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4389770,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1604091,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1251527,False,False,False,False,True,False,False,False,False,False,False,False,False
A-1799390,False,False,False,False,False,False,False,False,False,False,False,False,False
A-289913,False,False,False,False,False,False,False,False,False,False,False,True,False
A-5967022,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6884967,False,False,False,False,False,False,False,False,False,False,False,True,False
A-280935,False,False,False,False,False,False,False,False,False,False,False,False,False
A-278906,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5071589,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2367554,False,False,False,False,False,False,False,False,False,False,False,False,False
A-507925,False,False,True,False,False,False,False,False,False,False,False,True,False
A-5305536,False,False,False,False,False,False,False,False,False,False,False,False,False
A-880021,False,False,True,True,False,False,False,False,False,True,False,False,False
A-3123860,False,False,False,False,False,False,False,False,False,True,False,False,False
A-744110,False,False,False,False,False,False,False,False,False,False,False,False,False
A-620258,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2129650,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2940002,False,False,False,False,False,False,False,False,False,True,False,False,False
A-6016593,False,False,True,False,False,False,False,False,False,False,False,True,False
A-3014113,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3081473,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3212004,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3779313,False,False,False,False,False,False,False,False,False,False,False,False,False
A-293770,False,False,False,False,False,False,False,False,False,False,False,True,False
A-293680,False,False,True,False,False,False,False,False,False,False,False,True,False
A-621647,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7470519,False,False,False,False,False,False,False,False,False,False,False,False,False
A-911488,False,False,False,False,True,False,False,False,False,False,False,False,False
A-5356596,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2112844,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3378358,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2206962,False,False,True,False,False,False,False,False,False,False,False,False,False
A-268843,False,False,False,False,False,False,False,False,False,False,False,True,False
A-331910,False,False,False,False,False,False,False,False,False,False,False,False,False
A-488951,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5994124,False,False,False,False,True,False,False,False,False,False,False,False,False
A-6819209,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4747824,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1097370,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7605445,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2843048,False,False,True,False,False,False,False,False,False,False,False,True,False
A-706410,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2898869,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4658076,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1172334,False,False,True,False,False,False,False,False,True,False,False,True,False
A-3396598,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1486270,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3352416,False,False,False,False,False,False,False,False,False,False,False,True,False
A-6797112,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1699700,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7430982,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3424888,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7761042,False,False,False,False,True,False,False,False,False,False,False,False,False
A-276467,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1735552,False,False,True,False,False,False,False,False,False,False,False,True,False
A-589934,False,False,False,False,False,False,False,False,False,False,False,False,False
A-728589,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3087161,False,False,False,False,False,False,False,False,False,True,False,False,False
A-3594853,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5130283,False,False,False,False,False,False,False,False,True,False,False,False,False
A-3067911,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2728760,False,False,True,False,False,False,False,False,False,False,False,False,False
A-3095747,False,False,True,False,False,False,False,False,False,False,False,True,False
A-3443545,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5109952,False,False,False,False,False,False,False,False,True,False,False,True,False
A-801242,False,False,True,False,False,False,True,False,False,False,False,True,False
A-6028465,False,False,True,False,False,False,False,False,False,False,False,False,False
A-1443958,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5956744,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1293077,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2498624,False,False,False,False,False,False,False,False,False,False,False,False,False
A-298559,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2927575,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2636859,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2005817,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3331632,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3014190,False,False,False,False,False,False,False,False,True,False,False,True,False
A-297497,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2896683,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2271054,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2467339,False,False,False,False,False,False,False,False,False,False,False,True,False
A-6556358,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3557128,False,False,False,False,False,False,False,False,False,False,False,False,False
A-393222,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2724126,False,False,True,False,False,False,False,False,False,False,False,True,False
A-4856630,False,False,True,False,False,False,False,False,False,False,False,True,False
A-5524279,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4945131,False,False,True,False,False,False,False,False,False,False,False,True,False
A-6174012,False,False,False,False,False,False,False,False,False,False,False,False,False
A-306895,False,False,True,False,False,False,False,False,True,False,True,True,False
A-6871760,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6519100,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3988428,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1805067,False,False,False,False,False,False,False,False,False,False,False,False,False
A-453028,False,False,False,False,False,False,False,False,False,True,False,False,False
A-2676493,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2134274,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3139552,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2177715,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2181276,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2063488,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2378896,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6938048,False,False,False,False,False,False,False,False,False,False,False,False,False
A-973710,False,False,True,False,False,False,False,False,False,False,False,True,False
A-1001047,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4803479,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6538099,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2988403,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4385046,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1001042,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2406668,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2139185,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4398394,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2845637,False,False,False,False,False,False,False,False,False,False,False,True,False
A-435100,False,False,False,False,False,False,False,False,False,False,False,False,False
A-393544,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2117672,False,False,True,False,False,False,False,False,False,False,False,False,False
A-3002368,False,False,False,False,False,False,False,False,False,False,False,False,False
A-999027,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6185386,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1250028,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2360480,False,False,False,False,False,False,False,False,False,False,False,False,False
A-301236,False,False,False,False,False,False,False,False,False,False,False,False,False
A-730993,False,False,True,False,False,False,False,False,False,True,False,False,False
A-4536532,False,False,False,False,False,False,True,False,False,False,False,False,False
A-1520340,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2069197,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1035971,False,False,False,False,True,False,False,False,False,False,False,False,False
A-5668320,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6473700,False,False,False,False,False,False,False,False,True,False,False,False,False
A-796620,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1236953,False,False,False,False,False,False,False,False,False,False,False,False,False
A-265728,False,False,True,False,False,False,False,False,False,False,False,True,False
A-450429,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6949198,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5264517,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5861304,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3206562,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3028272,False,False,False,False,False,False,False,False,False,False,False,True,False
A-390747,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4396479,False,False,False,False,False,False,False,False,False,False,False,True,False
A-548024,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5435313,False,False,True,False,False,False,False,False,False,False,False,False,False
A-898923,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2589036,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7558226,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3892136,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2762051,True,False,True,False,False,False,False,False,False,False,False,True,False
A-3275908,False,False,True,False,False,False,False,False,False,False,False,True,False
A-1198695,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1220662,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3286919,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1943112,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2891389,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3107827,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1017821,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5235621,False,False,False,False,True,False,False,False,False,False,False,False,False
A-1333426,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4607949,False,False,True,False,False,False,False,False,False,False,False,True,False
A-5825557,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3436615,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6095374,False,False,False,False,False,False,False,False,False,False,False,False,False
A-278455,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2389065,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1812204,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5627219,False,False,True,False,False,False,False,False,False,True,False,False,False
A-5925414,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3259909,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7623166,False,False,False,False,True,False,False,False,False,False,False,False,False
A-2122793,False,False,False,False,False,False,False,False,False,False,False,True,False
A-6159352,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2660079,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2088770,False,False,False,True,False,False,False,False,False,False,False,True,False
A-4614355,False,False,False,False,False,False,False,False,True,False,False,False,False
A-5495960,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4552083,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3834360,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4316831,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2385253,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7024650,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3343579,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5548944,False,False,False,False,True,False,False,False,False,False,False,False,False
A-3281871,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4693067,False,False,False,False,False,False,False,False,True,False,False,False,False
A-4529349,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1659371,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2025543,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4680498,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3206586,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2308107,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2155285,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1081781,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2570234,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3311404,False,False,False,False,False,False,False,False,False,False,False,False,False
A-671303,False,False,False,False,False,False,False,False,False,False,False,False,False
A-510282,False,False,True,False,False,False,False,False,False,False,False,True,False
A-1636192,False,False,False,False,False,False,False,False,False,False,False,False,False
A-304751,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1394362,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3233497,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7464071,False,False,False,False,True,False,False,False,False,False,False,False,False
A-3914108,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2069457,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7673995,False,False,False,False,True,False,False,False,False,False,False,False,False
A-709550,False,False,False,False,False,False,False,False,False,False,False,False,False
A-485587,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2095814,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3357704,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4242779,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1455631,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4479880,False,False,False,False,False,False,False,False,False,False,False,False,False
A-962871,False,False,False,False,False,False,True,False,False,False,False,False,False
A-6664772,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7660743,False,False,False,False,True,False,False,False,False,False,False,False,False
A-3224257,False,False,False,False,False,False,False,False,False,False,False,False,False
A-263121,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4965473,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5522637,False,False,False,False,False,False,False,False,False,False,False,False,False
A-270174,False,False,False,False,False,False,False,False,False,False,False,False,False
A-385139,False,False,False,False,False,False,False,False,False,False,False,True,False
A-7649578,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2721707,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3192125,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2443122,False,False,True,False,False,False,False,False,False,False,False,True,False
A-5712925,False,False,False,False,False,False,False,False,False,True,False,False,False
A-2679266,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3427983,False,False,False,False,True,False,False,False,False,False,False,False,False
A-294924,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2745980,False,False,True,False,False,False,False,False,False,False,False,True,False
A-631797,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1773615,False,False,False,False,False,False,False,False,False,False,False,True,False
A-6802783,False,False,False,False,False,False,False,False,False,False,False,False,False
A-262182,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2804373,False,False,True,True,False,False,False,False,False,False,False,True,False
A-283141,False,False,False,False,False,False,False,False,False,True,False,False,False
A-3260439,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4376247,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3436796,False,False,False,False,False,False,False,False,False,False,False,True,False
A-6867460,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3014052,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1456916,False,False,True,False,False,False,False,False,False,False,False,False,False
A-6349562,False,False,False,False,False,False,False,False,False,False,False,True,False
A-433827,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1637586,False,False,False,False,False,False,False,False,False,False,False,False,False
A-638243,True,False,True,False,False,False,False,False,False,False,False,True,False
A-7247821,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2804114,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4306621,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2378560,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1307398,False,False,False,False,False,False,False,False,False,False,False,False,False
A-274098,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4178235,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3567107,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1156089,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2906289,False,False,False,False,False,False,False,False,False,False,False,False,False
A-668519,False,False,False,False,False,False,False,False,False,False,False,False,False
A-293311,True,False,False,False,False,False,False,False,False,False,False,False,False
A-7419815,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2511684,False,False,False,False,False,False,False,False,False,False,False,False,False
A-290490,False,False,True,False,False,False,False,False,False,False,False,True,False
A-488212,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7029031,False,False,False,False,False,False,False,False,False,False,False,False,False
A-304888,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3089279,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3373760,False,False,True,False,False,False,False,False,False,False,False,True,False
A-4614840,False,False,True,False,False,False,False,False,False,True,False,False,False
A-2175559,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1233549,False,False,True,False,False,False,False,False,False,False,False,True,False
A-2386959,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2101704,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2036865,False,False,False,False,False,False,False,False,False,False,False,False,False
A-301291,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2329776,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3009326,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2570969,False,False,False,False,False,False,False,False,False,False,False,True,False
A-3182566,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5201748,False,False,True,False,False,False,True,False,False,False,False,True,False
A-4943604,False,False,False,False,False,False,False,False,False,True,False,False,False
A-6919662,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3211938,False,False,False,True,False,False,False,False,False,False,False,True,False
A-4506076,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7455067,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3111018,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3742056,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1677871,False,False,False,False,False,False,False,False,False,False,False,False,False
A-666378,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4237271,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6752941,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4122221,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2074182,False,False,False,False,False,False,False,False,False,False,False,True,False
A-938184,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2896615,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7671335,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5065536,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1661947,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2462518,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3556992,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1642602,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1761052,False,False,False,False,False,False,False,False,False,False,False,False,False
A-486362,False,False,True,False,False,False,False,False,True,False,False,True,False
A-6069581,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5072630,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3998622,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2935666,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6597714,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2194418,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3426742,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3433597,False,False,False,False,True,False,False,False,False,False,False,False,False
A-4120833,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4174986,False,False,False,False,False,False,False,False,False,False,False,True,False
A-4952827,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5872324,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1815473,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4601812,False,False,False,False,False,False,False,False,False,False,False,False,False
A-690661,False,False,True,False,False,False,False,False,False,False,False,True,False
A-266181,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2093161,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2971732,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6293950,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1412931,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3429818,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1678921,False,False,False,False,False,False,False,False,False,False,False,True,False
A-2191220,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1983089,False,False,False,False,False,False,False,False,False,False,False,False,False
A-917102,False,False,False,False,False,False,False,False,False,True,False,False,False
A-3182796,False,False,False,False,False,False,False,False,False,True,False,False,False
A-4852369,False,False,False,False,False,False,False,False,True,True,False,False,False
A-4371536,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2486202,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1126306,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3595318,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6672308,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3883983,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2101713,False,False,True,False,False,False,True,False,False,False,False,True,False
A-3408960,False,False,True,False,False,False,False,False,False,False,False,False,False
A-4774990,False,False,True,False,False,False,False,False,False,False,False,True,False
A-509313,False,False,True,False,False,False,False,False,True,False,False,True,False
A-6238893,False,False,False,False,True,False,False,False,False,False,False,False,False
A-2178152,False,False,True,True,False,False,False,False,False,False,False,True,False
A-963099,False,False,False,False,False,False,False,False,False,False,False,True,False
A-7663258,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2939687,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4630279,False,False,False,False,False,False,False,False,False,False,False,False,False
A-5725194,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3902705,False,False,False,False,False,False,False,False,False,True,False,False,False
A-898657,False,False,False,False,False,False,False,False,False,False,False,False,False
A-7524592,False,False,False,False,True,False,False,False,False,False,False,False,False
A-2207395,False,False,False,False,False,False,False,False,False,False,False,False,False
A-301331,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2465084,False,False,False,False,False,False,False,False,False,True,False,False,False
A-2706247,False,False,False,False,False,False,False,False,False,False,False,True,False
A-7578346,False,False,False,False,True,False,False,False,False,False,False,False,False
A-2086327,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2726330,False,False,False,False,False,False,False,False,False,False,False,False,False
A-2952806,False,False,False,False,False,False,False,False,False,False,False,True,False
A-1810177,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1502699,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3444728,False,False,False,False,False,False,False,False,False,False,False,False,False
A-4607007,False,False,False,False,False,False,False,False,False,False,False,False,False
A-6005126,False,False,False,False,False,False,False,False,False,False,False,False,False
A-275276,False,False,False,False,False,False,False,False,False,False,False,False,False
A-1989987,False,False,False,False,False,False,False,False,False,False,False,False,False
A-3011592,False,False,False,False,False,False,False,False,False,False,False,True,False
